0.6330307056015014
-1.1100128554677997
1.,-1.0000000012345218,8.916762982607757e-7,-0.00023184376746962146,0.027782578779162827,-1.562040096385235,0.006330307056015014
1.00000000002305,-1.0000000178628128,5.205721757799475e-6,-0.0007467477583102472,0.0564906310672969,-2.166708977178162,0.009495460584022522
1.0000000001586027,-1.0000000799612696,0.00001610539491961991,-0.0016670327709023725,0.0940074333821346,-2.759362660582014,0.012660614112030028
1.0000000006234127,-1.0000002404497974,0.000037738710699420955,-0.0030921693002339684,0.13995214825073202,-3.339994325069569,0.015825767640037534
1.0000000018378166,-1.000000579823312,0.00007507874519746842,-0.005115365250353099,0.19396984644808302,-3.908873513126723,0.018990921168045044
1.0000000045143242,-1.000001210344884,0.0001338302218700698,-0.007822900338202581,0.25570117401649456,-4.466114162686725,0.02215607469605255
1.0000000097598543,-1.0000022803394162,0.00022040431263844188,-0.011296636540417206,0.3248346312205558,-5.012165480496232,0.025321228224060056
1.0000000191886576,-1.0000039779699088,0.00034186993784073976,-0.015614260648375804,0.40108933899438437,-5.5475420309087395,0.028486381752067563
1.0000000350500184,-1.000006535476665,0.0005059593964104654,-0.02085114217622329,0.4842321855459093,-6.072905778557822,0.03165153528007507
1.0000000603890242,-1.0000102362862084,0.0007212379927627637,-0.027086086099024218,0.574143311524815,-6.589388728116345,0.03481668880808258
1.000000099216764,-1.0000154203547988,0.0009971072819699397,-0.03440024469679896,0.6707637377162792,-7.098160402725906,0.03798184233609009
1.0000001567582835,-1.0000224969953393,0.0013441742852580076,-0.04288540936353079,0.7741776417005071,-7.600816302116156,0.04114699586409759
1.000000239808469,-1.0000319653501075,0.0017748345613659094,-0.052654162960305284,0.884686134064604,-8.099589185724835,0.0443121493921051
1.0000003570856513,-1.0000444276914462,0.0023033542795420177,-0.06383602093953365,1.0027084434552571,-8.596762790119193,0.0474773029201126
1.0000005199776059,-1.0000606375785188,0.002947311632891151,-0.0766017447797205,1.128992850943007,-9.095492163362724,0.05064245644812011
1.0000007433714142,-1.0000815415189765,0.003728367429451167,-0.09116794651532378,1.2645819085729129,-9.599469410967597,0.05380760997612762
1.0000010467898148,-1.000108336010019,0.004673362546153849,-0.10780616568928736,1.4108266574771118,-10.112854189032776,0.056972763504135125
1.0000014565272908,-1.0001425930240126,0.005817410670546939,-0.12688282310925197,1.5696542052847315,-10.641065186697979,0.060137917032142635
1.0000020074798315,-1.0001863295236235,0.007204437531955776,-0.14884870037952158,1.743369072127046,-11.189900701348304,0.06330307056015014
